source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change
162493219995656704,1835.4784890824055,2764.4076679398427,3456.408227773187,93637.5951544458,2609.10115309997444
162493460513827456,701.2441382343601,1675.4855765772797,1081.609634340514,1843.5030473769016,138.9304216924979307
162493494873562752,278.78554682156897,72044.29300058281,803.4113381734579,171054.06348615166,25742.19082443800333
162493838470962688,344.16753128379594,216860.6021282321,2513.627066968741,139312.80892247727,62910.18614955044959
162494452648067328,15.985596399257897,205.44301049780748,3.714362022899126,673.9624595161682,18044.77036328646406
162495212860315776,1529.2028246173334,1818.7953940659297,2825.6664746534198,7678.451462244733,171.7394827422627167
162496449810890496,11322.98484436587,13313.430661362214,30541.320744558383,123191.60087475526,303.3604240795794314
162500641699017984,4935.997066197212,47038.38287996943,7675.974218968364,165465.24564010024,2055.625343701824562
162503008222874880,13.803874495472815,1757.1074224241459,15.625370173937538,1078.6291431106145,12629.08865551056185
162503283100816128,3049.8065725200904,7849.156920495755,5378.3490468077525,20694.982282583092,284.7831760727080984
162504112032895872,1738.315418986331,105543.40585974655,3355.794773929854,203308.39335612897,5971.591191504956432
162505104166884480,20.151588292242305,1627.2007122533037,149.23642945731606,195421.845304573,130847.8161700904853
162506478556544896,165.47893640697177,2572.6424835141097,738.9420005800073,78637.53223424795,10541.90858991965585
162507612427983744,191.3072230396829,139680.6221891986,358.5499694186167,175722.11905660678,72913.77332743187503
162508368342093184,293.25517759253364,170523.41125459125,718.6908242422561,183315.36472017254,58048.47419046313352
162508922396920832,1.4413229847149802,1013.5038296303479,4.573126157356967,2170.214118359808,70217.60683610877145
162512049129552128,2.1061649864172924,263.97690454317745,11.951605934559137,181.9797511707598,12433.53399403991256
162512255291541632,1235.0377059472637,190688.19775262245,1247.378210930051,157299.8460059499,15339.86850234391673
162513732759290368,19594.183518487018,20796.278520850858,31341.004701879687,125760.36875433414,301.2646370165396159
162514660472207744,551.126409101812,1184.0143957120772,753.7560749473954,1244.2777688854785,114.8353583058562931
162514763548885376,10.81779923768013,114.38842219322895,24.244681847325246,355123.5679998516,1464648.311552003369
162516687697855488,3433.089815167692,235581.16140171787,5041.32762637119,7304.1286238159555,6762.073935872566765
162517443608779264,69.48665959049711,812.7124935290135,54.51533809764798,848.0182021313286,1455.558915570434033
162520295469675904,3747.48315503955,4514.251485349668,6357.145836181587,193087.4953331046,2937.329963930517633
162521425042811648,2383.2056839514817,3263.364300406398,2566.6312701056045,11060.094522208989,330.9187163356705868
162522425773069696,5233.534425900329,12485.870990807476,9773.90182197735,14856.661057848389,138.5743548187231404
162522494492544512,13584.605501903938,23805.718413614566,23198.43405021184,653641.3200921263,2717.609665709989919
162523314828510464,47.36788330960503,997.4441969662304,96.33718511526322,183624.52379326549,190506.071345728853
162524075040657664,108.88591327404122,708.5628410956983,113.45109110882841,1750.3686820747087,1442.839883660229046
162524212479600512,995.0243641618218,167357.00026300416,2266.4421514739183,204328.35508304212,16719.3871718890619
162524379980448256,43.63699319511407,1114.0197747036618,697.2481151377868,2028.129859398072,2452.925151654115197
162524968393653760,178.61037414598783,1410.8834718082715,1181.0355189624581,2056.6056441021406,689.9224659005981553
162525415070451968,251.93168101242983,3394.613282061559,991.2973898956091,1685.4263253129134,1247.434061655022751
162526789459976832,8900.733972786426,190063.06418184613,13920.311389064907,90690.28272955013,2035.363945972938609
162529778753551744,4.776883428612715,52453.45521194404,42.702684508722015,7028.555972839074,1097968.562815596705
162535345034688768,20244.26748498231,171332.00971913585,121887.2954567462,306327.16931053286,746.3235819534300361
162537131741028352,11460.149362489648,122808.40450260928,42630.73795692582,136775.708810514,971.61259961039372
162537505399282816,20.335034787276445,3205.876543194353,94.14674093674022,722.7141673338034,15665.28674148252714
162539330764308864,3705.349308295052,56026.44398852444,15868.739696537266,81706.20699019342,1412.04216733628206
162539433843542272,6197.404289227951,172918.7411727592,11557.115116903102,187841.32360993396,2690.180099647827842
162540292838038272,602.4720185756601,26190.38309058017,2465.234746590232,23641.31354524996,4247.153441664960803
162541770305705984,4631.39315811467,160207.037419485,9989.827051118307,168766.6748323705,3359.154339743021828
162541942104406784,82.03732277775185,692.6011711675121,4493.6691340238895,5491.53058786359,744.2513086925630361
162542869817332352,3034.153221228083,127854.6153779817,8931.689465779253,193426.35920464195,4113.848347653061001
162547233504089088,1053.9676502178393,181882.92835855397,1476.5916629115252,168102.7861238244,17156.97447364361682
162548264296250496,10716.368015948174,199473.26938663842,28936.875724992013,157600.83813222108,1761.388756804366015
162549913563686272,11087.328811140089,159348.2498792797,32276.374518711564,238354.52287155966,1337.210464247918535
162551494111813888,585.6838261431957,1553.4407803863287,1506.041473113515,143592.0991074967,9434.40537136348301
162551631550598784,2735.436365349291,125454.62717425165,6757.4517920297485,8061.766545753241,4486.274744440352027
162553486977039232,539.046693614723,110852.79217633815,1704.1597964724017,172522.98060450578,20464.59922478790325
162555308042350720,1108.3328154544897,144441.40446322475,2596.868400937536,102305.57659211633,12932.31325908131923
162558606577232000,271.21696033278045,157638.4877125413,690.6995924979774,152777.34578564332,58022.65114951531051
162559293771994496,3812.1467338465,4372.6762574901295,6565.742771677499,182060.52843003022,2672.885487006599463
162559534290168832,1713.809904989542,4363.341474507937,3126.562349071956,21904.64497887304,600.5983739737319223
162563245141886464,226.1763994226675,143348.04124428562,4845.829108601225,7318.15008370276,63278.86782625969027
162563520019789440,15070.793495625669,150701.07760824575,41742.26948194848,623741.8971163752,1394.269249989183057
162565268068047488,30.58788993818688,171201.22395599334,308.1519246731011,180719.74067239213,559602.6283995496169
162567196511802752,550.3185659811343,1109.9455222877914,145.88115304598284,133008.9849316289,91076.26379721818112
162567402670228608,2244.9076885121635,173495.23926173922,4915.013918857294,7442.480154955813,7628.390799744867869
162568158584466688,6125.251561521495,134153.01846232853,7839.309002244765,151132.27235930896,2090.163409860105455
162570593828728064,213.80571869384158,1882.9210659744986,835.0916893647518,2754.1236512612163,780.669178297677548
162570632485536640,45335.67275570471,249094.7301769339,72318.63047281331,211285.48746734764,449.4453154344988476
162570804284230272,1776.1441649411129,141182.35145934782,3450.472329065055,209311.94731389487,7848.811489861727782
162572694069819520,207.44781177043504,169118.10164675332,3275.311416750319,155454.2857088847,81423.20345220224807
162573484343779072,5751.984525592064,6449.4325733362975,13034.32741380416,119176.9885292709,814.3317084628017556
162574721294391296,3613.6757880591563,167577.35263065272,6908.17052441349,184147.35337227778,4537.310109124528327
162575545928109952,2976.057278623214,121541.8124552941,5724.772891758197,164249.70763288808,3983.987674844815841
162576611080127232,1415.7434361224318,114672.51953278892,3289.3776569014644,174113.22217711457,7999.809372725368411
162576812940018048,86466.58975207615,196074.7662184386,169112.35531342536,338347.19251735497,126.7636167687886027
162579428578507776,1161.856075928055,126559.69738740793,2317.2984636074,174379.67084098168,10792.88940425051573
162585166654784256,46725.058110665,197339.20565081917,67735.617742822,127102.02758569669,322.3412738908428947
162593035035888128,736.2879926213941,141787.61423974764,2691.1472731477274,168272.69800184979,19157.08631142326735
162593516071363200,7162.115322241689,164312.2034082421,9066.44147633828,162345.72251192178,2194.185390983254909
162595165338795008,424.121973782209,1280.3242397921379,622.0721251073219,151832.27550520186,24307.50346738447146
162595921253026048,1297.8724942147217,203336.2681029516,1994.3699869667423,150085.72382547424,15566.89093183843878
162596333569880832,46035.119327922854,293821.67148036545,667912.9958619135,874271.8453952029,538.2554792296287248
162597875460266496,12.85844525038436,107.72457721224755,26.202580231715316,844.8712477070563,3124.381874745424496
162599387288105984,151094.59903919205,315893.6078333827,159154.10811970086,279235.3983706114,109.0700857887341476
162601143933242752,11542.420587446488,128232.41359911479,7970.624688239808,14908.992108274933,1010.966392427079718
162601212652717184,16161.601988936978,18190.531175490345,33223.532058684184,417780.61812920123,1157.484054950138876
162601865487749632,2879.311118539801,73522.80379544916,6576.305257906253,222140.68493700126,3277.894976361328986
162602243444867200,664.8479945460932,1600.1148852068368,2024.5287830385562,152559.32849355758,7435.547519585556775
162602827561297024,28.264987116326402,2337.969614696579,1133.595310142116,8227.854273021334,8171.610402914787227
162607294326433664,2561.4850301991783,138811.65762684247,1610.2463467322,190452.3666434414,11727.52980809063278
162609390270304384,1001.8025451365082,3457.8384329475152,2834.454746596871,17783.81041542601,527.4155703765520062
162610485484294528,17.44487019105872,125.19186841534965,22.3943437510541,4196.2771823788,18638.11185997036222
162611589293528064,2868.2255218952237,173452.50846968623,7245.703592568769,188240.66276646988,5947.3804150196266
162611795451954176,4492.542759113503,155671.5912254008,9336.661229724356,13863.85764862617,3365.110953248198013
162612345207778560,1730.8268800711564,117705.21152600666,2962.2789756205493,184572.96577736276,6700.519039845721339
162613650878018432,4942.963203100969,122522.00482520394,8809.358327945316,121105.878017751,2378.715697263126188
162620522825655936,7165.118875133646,117377.19337493514,22426.01158167153,201491.432844129,1538.17510107598577
162622206452824704,1757.9403799786917,140047.14775068118,4031.2448567488204,158277.13741766528,7866.547065286634792
162623443403559680,586.9360652165709,162532.99285283568,1770.4585470311986,84546.58906128371,27591.7712992919189
162625333188969088,148.74558120147864,198299.460752002,1769.2918801780322,134488.97272789798,133214.5221190817857
162625711146096768,34843.287339734685,213752.3906078472,55146.54157253281,259381.3340298728,513.4679214497871268
