source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change
123555252645539456,39.96923741755652,352.9036869512346,581.4002355702025,4556.873404128987,782.9382538987880936
123567136819271936,6437.4008653623605,112923.38912158407,8799.099251197676,193685.66705387336,2101.198799155608232
123579437605478272,874.52012953361,4647.43911828704,1124.744883589999,3589.505391317803,431.4273464197518245
123579678123630208,29.397913396662258,240.36184728449615,100.21558472474094,472.2363727487108,717.615332222136692
123589264490673408,20.583059050559136,206.73272602716136,17.735056157116617,156.8218018651951,904.3829030434885412
123589543665028608,32.411047003115506,180876.51523483626,38.63215891131078,169134.05801115936,557970.571485856467
123590849334877184,3304.7662320913887,122880.15614844422,7396.792150440615,12676.070924352343,3618.270749537425699
123591669672381696,69.40953276865761,921.5266298312745,69.5945368189943,1656.4547149706166,2280.150498420335307
123593907350838656,1.8819124991488405,184809.56847562653,10.120513136484853,177147.5103965393,9820206.12789983586
123595144302149504,1580.347666565109,15698.180322589513,3512.995354467765,3716.904299649669,893.3371405995467467
123595419178929920,14.781256668097322,575.9152336806911,81.1063417502657,284.2457757646823,3796.253523042464417
123598885217482880,5215.749110706558,159053.84891059357,11567.359185571602,150117.1667789918,2949.491943239715008
123604352712013056,196.44825500281337,434.3515957529522,250.31177314875214,1529.3213646511301,510.9666139204344125
123608647678135808,11.709686970880108,209303.32309572826,21.508863492795665,412999.91330775124,1920038.241828000031
123608750758515200,17476.6007810678,170099.4333211242,60604.85985506966,62022.6186184112,873.298157072918629
123621253407262336,30.67078290398936,265.5438184596921,181.30584372297702,149285.4617755319,82239.02377886391649
123623211912430720,13.2716007408433,185224.9682278138,144.35180514640368,363.62143623771675,1395549.039213368407
123625002913581824,22.73274028293456,2510.6892357827874,97.23999401117894,264.63181773841006,10944.37566494154118
123639811961912064,9202.682932740527,124113.93789036345,9645.301447849242,16551.634605413492,1248.671238566759472
123640116903327616,63698.65629574441,183212.50792671726,168046.80233763935,495138.41795893403,194.6431655177244974
123641628732057472,.055386646044780365,55024.67534296505,50.74355629111075,171453.48033086164,99346365.7500245457
123643415441063424,32.5112579461206,323.10488840876354,47.12977763517406,12035.625436134387,25437.19970694688161
123652765583253632,8887.943679011156,186188.6571572234,19383.556379468228,191572.0603751442,1994.845150705749641
123652933086543872,7.122204192902089,31.93596900637012,45.78234598483859,232.54514288390243,407.9362751767083566
123657468571036160,21.611043616933088,244.23374932819698,100.85290585780241,8765.930048147531,8591.797200674670839
123662175855207040,307.6460230631885,662.1475067752971,531.4232230972276,2903.1167327292687,446.2909046031891543
123667467255566848,203.68558080071497,778.4615195080493,278.2118109074066,491.0098765900103,282.1878389465832878
123672384994054912,30.57978101773713,196.525412897349,16.666302493575724,792.9119278718439,4657.575522090059762
123676714321244672,69.39459081270915,161617.71418590212,111.1607862264416,167850.8477916023,232796.7031769037085
123698287940286464,79.02355505251273,13626.773308409593,119.21266656671769,314.1520904351163,17143.93859445367914
123700280805805824,64.90895192410734,1574.5773444312765,122.5746071540724,378.93129853141306,2325.82463243636924
123718663265798400,254.9755196393799,710.0446291797051,564.8384067842134,4098.649450192843,625.632216393999583
123721824361742080,455.24751975337756,30434.803596954996,884.517024290642,45843.13261937914,6585.331007062382778
