source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change
69976119744838144,4502.301187100089,275736.904195779,8748.14280299826,181443.56154365902,6024.354918454041542
69978902883513216,4636.834036981207,212377.56558962245,12176.44370557379,137196.23294960192,4480.227886005815485
69980895746925952,9.420003200010624,358.18163975898483,72.52065603227973,510.5756806731124,3702.351572009878597
69982025322351744,4.845770354000478,218.91070976018017,5.677195761012292,257.7271561515102,4439.691196161170761
69985637392346496,582.1830474952746,1541.8199604408428,5807.007737469648,95136.41744649777,1538.303610870555137
69985671752081152,8922.898071214679,169735.60558604752,14087.4270734546,189559.1259579598,1802.247501107466075
69988489250631680,29369.673292785035,89545.44713244987,83641.79338383135,217822.69762643782,204.8908520015700626
69989932359638656,3.495912586886221,362.54176431093606,250.13883917596377,215304.5741998452,85974.02789152071482
69992200102355328,841.1273927676701,2178.5186831796173,1492.658940321718,3237.5078395179626,158.9998497149588602
69995326838549376,3397.634378652694,75416.90946570277,4186.881971243245,9085.762921451758,2119.688791105556516
69998900251305984,1949.3556601648806,2928.8557248178113,2213.5918120096317,4487.098176088737,102.7066666828280128
70000446440046720,31.052206970199894,855.9279968157955,118.20948621164538,779.3606336089932,2656.415985624501297
70004260370394240,25616.32147939071,77327.83367374694,38430.7007285742,40033.698171901706,201.8693911066039604
70008692776765056,5952.817616046009,126880.60093688939,10664.289547094928,168255.97642615688,2031.437734542356871
70011166678348544,38236.93354820333,196325.58301769829,52004.50013959339,196705.19986087174,413.4448942413249568
70012231829791616,4756.456006134301,80119.09566291537,6500.644141077731,8968.30225236993,1584.428397100434903
70017656371332480,2550.1278209883017,6390.92285352179,4467.029653113264,9622.077482560126,150.6118634886697049
70017729387897728,3233.7804860869624,212695.53535751515,6041.264037194399,157943.88244840567,6477.302827839359088
70020443807211776,15449.92384047957,185657.2820346258,23730.392654991247,187186.83483916774,1101.671179428046589
70020512526691456,308.6188745265159,160640.47307297797,646.7588262476715,170738.3102083555,51951.40914321365345
70025902708343552,18568.59803436867,118786.20021123065,36494.25080179772,37490.97661279001,539.7155024378735542
70026147522586880,11.415913261536021,140.83464444952378,36.83459879883505,181.37749985373424,1133.669538503259062
70030648649678720,6392.565351047611,176478.3689965138,20822.592501531402,144155.27739141893,2660.681499604733754
70030884870862208,146.4337672655859,20557.582635560473,218.21808224098652,3152.340471581213,13938.82657630144083
70032809016291456,7.2249023793196026,158.16172313296025,50.53602761708171,1597.5057888340268,3061.122597404258591
70033496211065472,25.48803094164644,343.12330926830714,57.236278310252196,204.69047528973178,1246.21348370876759
70036588586945536,81606.54416580389,206839.89016502473,146266.92005300472,321604.07176857046,153.4599305477000785
70041879987249792,105.09439406211341,112945.81325980836,9.91192669023194,3363.8985125273093,107370.8258873014343
70044736142215680,2030.5491385422374,105186.15126731098,5826.993531556572,94793.40327658622,5080.182506827967886
70055971774462080,6.752290315301112,3927.629038054072,12.912407768045487,1273.4500878600466,58067.36032741096823
70057414885632256,4555.131400304725,110845.97113464569,6024.042436908722,185825.1177636267,2984.724580044361578
70059270309329536,264.4013004517002,765.565515283564,407.19286212207396,1536.8921078118171,277.4359156990984118
70059579549133312,43203.801890922485,137405.4799452517,45039.99891015785,127365.29908730586,218.0402509301429129
70072739328917760,6240.552367788771,35795.02901066172,124797.581046814,288867.515627594,473.5875111860499199
70074972712171520,2041.8013816275004,135955.89072992114,5145.508000514091,108114.64292395863,6558.624680797894097
70076278381979776,1137.5636711443226,167561.23129910295,2316.3742975838677,4190.9897874537855,14629.83319962619233
70077240454635776,19119.904456075197,180235.34917216626,44089.0543738035,45323.1106908465,842.6582103808469434
70084799597055872,20984.46274568433,134734.7909899643,95704.98917356289,265018.87710643536,542.0692901355022384
70085177554169472,109.26582138404886,124647.65574876287,96.79393719209544,166275.81470689492,171683.2950393442965
70087136056995840,23.660049685470728,174.2112582788223,67.86775843621372,295.14675290028305,636.3097736257196018
