source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change
184586772284302592,28358.419733113944,84888.7224451975,31854.308994249346,122290.71611230203,283.9063535623364364
184587699996839168,20404.109711320714,28951.607209129168,26888.67858732785,177064.74916345518,558.5104157810960917
184587768716310784,39938.40670885201,41233.56460655074,43647.047662930694,209750.8945093663,380.5614714864371053
184588112312573824,3.7127790890022134,392.89538511954737,67.11173523371384,165.51819919074475,10482.24515116884032
184590586214872064,5855.2887273668,156810.1845682047,10890.22563957866,115520.968845668,2578.094827933861649
184590929809088128,818.362790608258,1302.6053972241727,1792.0261934777864,4183.236364412155,133.4361171526039731
184591960604395520,15781.634623237198,151691.74059013597,20542.194812707665,35946.037612524655,861.1915635582006392
184596663590726528,697.8647073884626,204600.68097459935,1804.056328918574,172446.16205364204,29218.10117468936453
184596805327596288,2023.5608319348328,2752.796928369506,3066.078139417896,7015.479167146262,128.8095360961078266
184598351515785984,19456.153652447185,167712.58215547536,26237.843502463158,176360.05882858453,762.0027635029524845
184599932063770624,11704.12478427002,165865.7846675882,18977.027794957216,24115.084287220026,1317.156666771928647
184602028007779456,63496.14350575985,127207.72628375985,64883.65743940484,65643.86740362908,100.3392950506050924
184603088862414080,2134.655801724646,2569.309410152401,4551.105003798602,118503.49022175674,2503.839949261711686
184603776056959360,2618.4431103400734,5863.111620289318,72807.9299207415,94520.62418955569,123.9159444456228585
184605463981536000,10389.81438108822,12255.28192127968,12681.369388150271,196470.96919836654,1449.288276248407385
184606353037723904,27.969015342170312,216.33871073893124,214.83390711596346,313.1226920532419,673.4941973904470053
184608620781465088,780.3287053390852,171097.4498686473,2073.1543666880707,166958.67136397347,21826.33036539369122
184609003034572032,9667.003239562853,121202.6652483292,14234.143530079287,192584.0350341656,1252.972411913657785
184609067458147712,1393.490231899333,124282.98894633743,3039.3258671494823,150098.64564545857,8818.827423493252445
184609174833316864,8534.080278160756,182229.91769008155,13759.730020051218,160469.5625946577,2035.319937831136665
184609552790414336,15180.045585736343,15962.899530842918,18746.31061472093,167078.4976102991,791.2606914722582133
184609587150160512,3393.857577706825,3845.270120200461,6420.577372041023,14211.109093549416,121.336933893717385
184610716725640960,282.98721945571003,187006.55678278964,592.0094961037485,473489.71658181783,79880.08810636370067
184611133338295680,27028.665743069876,222740.60245270332,91223.5949958283,94222.57565860882,724.090262427451851
184611197762020224,502.81345353179887,1145.4331367400086,1425.0869490945518,4378.001840661361,207.2094543735021554
