source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change
180268332989013888,465.4986355045742,130789.86485140369,1837.0683328653158,2714.0764498447575,27996.72357248370273
180268882744970240,249.94488412012606,141805.48344424705,1046.5016524918883,206662.08391324812,56634.70130962708107
180268921401586688,17596.671327614873,191736.8799979675,29505.210977354625,240875.8931558911,989.620169793535178
180269123263145472,114.15598093494151,56798.997309188206,318.2350943064651,67213.24768039772,49655.6035557685325
180269432500777728,3151.922540300439,146582.02799685544,6590.831174766059,118669.28865392534,4550.559337123917583
180269505517118464,8605.544636847508,13056.529153222476,17237.47267272053,134983.51678500514,683.0818319359874224
180269505517120128,32155.14379398143,275044.0485340652,94354.70825265767,160744.8099862453,755.3656307565509293
180269711672642816,9912.57048582607,134536.90175263854,16716.15890016353,17613.612990293605,1257.235259461832989
180269952193714816,14011.12318633047,15394.948176830376,24046.915459179145,171940.7526818127,615.0220699768784167
180270050976180608,347.71379830151335,86174.13426453079,832.3118103920845,2029.2160099962455,24683.06431480942915
180270673748221440,3762.5157283550743,166814.54769616487,11395.09881401046,190906.84169375122,4333.59070738274742
180271047408660608,70952.94197563043,77411.00749458944,85133.30641650617,248678.34896155837,192.1046526079046772
180271429662451712,13400.158478508494,76748.72944730705,23729.460339242323,412502.2604490535,1638.355000711426276
180271979419783680,2475.5201622885543,2862.501872568758,4738.275670737937,11015.057429208571,132.4697462672763978
180273113290419712,1.8117402853425424,155618.33487794705,72.06629359889509,156135.394755845,8589339.454260662863
180273216368882304,87457.54576014476,226593.05436244226,1355920.18667378,1705363.540506601,159.0891985282565314
180273731764946432,7096.9419643780875,76505.92529755547,17867.954424176405,23765.28876321867,978.01255359793216
180275999507652096,26373.50698038667,117564.32509900376,39744.09877351344,46181.79591660008,345.766750650315348
180276029571226112,1308.5337884798967,146584.12593441366,3016.1469643852934,114863.00297400013,11102.16590698037332
180276201369451520,175.4126588307392,138924.39202815894,1498.778411210669,2876.8146350105285,79098.61254837437085
180277060362976128,64666.18573686041,234069.6831851761,65293.24766259505,230194.86200523208,261.9661195692788546
180277751854280064,10588.35197636845,160231.44496211052,31327.340864563677,198350.56703746013,1413.280303863359583
180277884996793216,26891.91860337781,147703.90354954472,57628.21976299446,221618.23057010793,449.2501510509261079
180278022435766144,20.344052644661154,6342.126287285083,843.5364363303447,6243.55633609252,31074.35054882948097
180278164171136512,72381.82918806412,73881.53392522452,85606.51538500257,249782.79468331035,191.780121594658284
180278748283692416,143.89431126355814,589.2379225310236,317.96554986031464,1700.5013874289955,434.8068016098103414
180278748286675712,44159.15284792577,187842.88481885608,57911.63723463945,170111.21723853928,325.3770117958215713
180278817006143360,14147.6883266364,19957.506939818028,13148.869288837415,29404.823947722467,123.6300574733476304
180279435482295168,1794.7254280939833,198932.36847779085,3663.990830108589,143022.64224439644,10984.2787071367821
180279637343515904,761.7932357918098,230945.6798045178,2298.414574109057,156316.5660357771,30216.05807899728608
180279740422756608,520.3040991985024,139656.48669277935,1361.8742110653059,2285.791975631737,26741.31970282607483
180280397554161280,3572.494324321227,180347.5756250303,6495.459579626528,164226.08358032344,4948.225672389172874
180280977373285760,3300.723462539313,184453.94099865668,6207.585441387778,165671.5780127193,5488.288237171875959
180280977373298432,957.6143007366985,90024.60320975013,2882.8858489444233,168111.98193948405,9300.92510528441939
180284280201550976,10177.41835310224,180890.37629001762,18270.82896271517,198142.18222743092,1677.369957823138303
180284658161662592,2733.741711358891,116804.77084618952,5338.846107513702,174105.71246436727,4172.706904271804465
