source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change
135195949752172672,3.245756625683681,130.12328229019056,39.95757878080917,1056.083911990195,3909.02770283282097
135202134505258496,23.98407648367281,179.0659785982081,19.028138410241283,167.59873487333778,780.7941757620028442
135205879716760320,35.84483202456336,622.1163103764392,4.463431252498966,197.80015311369183,4331.571630076039856
135210522576874112,2547.8631604618763,5984.03386684523,5839.643882048884,6458.554200846598,134.8648059168313076
135213305715662592,28442.761779174034,181216.37459487116,67995.31342583154,69516.08276243688,537.1265069187441204
135233921558671744,2482.0304321355497,2723.483385267552,7080.1511590954215,163698.42945523566,2212.075346653336092
135237971711523200,29.980987320838924,106469.78072207829,108.49869443009297,179449.34649895696,355024.3312393324703
135240175031045760,2160.6240091692944,169282.2380483284,3288.5953776808465,124831.74354658756,7734.877208154933154
135243336126967936,18784.028220705815,49685.01542473139,26874.029804604063,103781.77393373109,286.1786813823923802
135243434909977216,26.60935106978991,170526.39857028596,72.40457316713884,155095.96983495378,640751.3989049802285
135245530854015488,4.0963729437872045,208.6944910518579,37.105101250220876,5238.962939162786,14019.2525087951349
135246218048795648,26.428009677334032,368.7350535373292,40.313669593396206,145971.194210707,361988.5810767734823
135246492926706816,6.29098813493575,128.17851107794797,1.638501851577555,149.1749090091879,9004.347905714101232
135246905243562880,.9759189225786638,159.6374972432731,34.72844964315913,149.1887985302007,16257.65979631423155
135254365603157888,43.24292853705848,571.8888590368402,99.72123006764572,3048.9107042348687,2957.433910679446611
135257423619857664,1582.7108710772095,114921.41242024372,3098.7290848816992,170299.0703077332,7161.049034308269457
135259274749590016,157.32600961299636,2355.2589297500767,615.8980901470115,1118.4541901498328,1397.0562944701509
135259790145658112,108.064295482136,352.1603940947195,162.8842671213835,1996.7415657933273,1125.865211589360684
135260103679444736,629.9038422072997,3721.4611334490364,1443.6885183291322,69646.55944759036,4724.209555132884485
135261542492365056,49.78512673228153,343.61066949516135,88.82058381225785,261.596371257427,590.1873954101201452
135261890385826432,15066.64972832845,69986.25240614936,26211.013990232972,37037.89960384259,364.5110470349661099
135268109498549632,1265.9371213214656,2065.2713668904285,324.78414727165296,2566.1528311079164,690.1102478876712306
135274496113775232,21.217421452514152,160344.8313169367,24.860995276971277,238.3592247339281,755622.5164037861311
