source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change
155331855947574400,193.7347886991336,69658.82192017711,616.5207907330496,1041.4359920285697,35855.76323071016452
155332749300827904,4405.241644391308,97370.16268389784,6186.179034532526,16083.895037223223,2110.325120481601008
155334162345694720,3911.875831472684,4586.264825337525,10341.730108601841,185722.51649438468,1695.855379554993953
155336052131325952,116.29946887443319,2680.628805825058,546.2339740009488,137141.89501484242,25006.80432605318076
155338968413719168,1094.4123749528121,27436.97641817567,3583.763610928871,620671.9419758207,17218.99782907136422
155339316306651520,1781.8238732449208,6370.048741468948,8791.931635162508,9667.765510918842,257.5015935704298557
155341274811708288,16907.945941888287,72873.06313225045,18766.726950442586,29089.99081369482,330.9989124800333586
155344401547899392,760.3254270835545,132600.81626542972,1858.5947495244372,156856.16162610677,17340.00812573874481
155344779503575424,76.10570477412985,724.922653940815,262.6962225209782,1064.2602346521464,852.520781579088083
155347901945565440,43.30497645625598,190455.43121557278,449.596454251538,93497.82628858996,439700.3342825024421
155348073744243328,46.669559268376645,1685.5445806327157,790.1404507482628,2842.0380198245066,3511.657378077797564
155348662155401216,4684.543568061446,144406.67232289683,10800.99011474063,17935.356601875705,2982.619901487117162
155349899107159552,1315.802822603361,166555.9037814387,4545.2391249350885,134866.56358521894,12558.12026849905471
155350070904659456,2321.58666685895,5733.956957118069,7571.202962696548,9272.293932795752,146.9844024766033212
155351995049986816,4913.637642870704,197267.18201194235,8023.317384846446,9776.151781895225,3914.687210363614922
155353094562831488,2.352802674040705,144258.4945336504,113.17615270539255,1051.0647562003076,6131246.930420678162
155356118219797888,347.07462776719376,168620.76657354378,909.191134016269,180824.5170183394,48483.43223136697904
155357630047169408,14388.293916338145,147468.66443509777,30412.385901624646,31811.923906153337,924.921128888287928
155357900629476608,609.6724877008257,226213.31948792606,1335.0842878844578,176298.87146259638,37004.07211271962595
155361920718977152,44.524513041669145,1354.2448480749645,342.8656879513609,1938.2380942153716,2941.571385199806024
155362543487997312,20669.489244271357,205579.03215504275,34130.22149921033,211645.7682013995,894.6014133465823992
155363192029294464,700.92395461967,3018.3613058995716,1952.5414233306783,391406.4250138359,19945.9985297606735
155363638704611712,330.8809739865565,1000.6292021914629,1144.1747611039284,3382.788611005023,202.4136414178102238
155364330195134848,4.432803455735286,127746.14661444358,43.062158143824995,179381.68135772613,2881736.469631019088
155365773305116928,5542.078971447246,6007.62874666573,14399.3654039685,192747.18464801367,1238.581105767981128
155366387483729664,12.633814772625515,211.16821758747346,89.45572942051906,285.190356822328,1571.452537400065292
155368174190155904,506.5867139944487,1090.267880698611,1586.5463620105834,2765.7454730827803,115.2184118888199701
155368865681516288,1365.300549337674,2630.2377245712937,5702.041925737856,18594.676253345457,226.1055687684945862
155369204984616320,26.718002156998267,2199.925021592345,440.18714436496896,1121.61615241897,8133.867969114288491
155370682451067904,1020.3932952661524,1900.9407832096222,1628.9940011879814,4041.5478980411963,148.1008459880026812
155371820618913792,33.19462331840944,110597.75577433892,308.9763263386173,195189.51989418786,333079.7282754595919
155372988848407296,400.531843175404,1000.975529007747,938.0475170705431,1474.1359072336386,149.9115978075660918
155373676044777856,4439.407608705975,101158.68752158883,11688.415708154978,61203.78188854771,2178.652839248414214
155378413392615808,227.94403890528545,161867.9519571337,913.7176671004039,171691.30534347778,70912.14523288873273
